Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
3739,Ball earrings (P22/VIP/29AU),<p>Earrings on chains with metal balls. 24 carat gold coating.</p>,Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Ball earrings (P22/VIP/29AU),,,,,5904238840993,0.0,,100,deny,manual,24.04,,TRUE,TRUE,,,1,Ball earrings (P22/VIP/29AU),FALSE,Ball earrings (P22/VIP/29AU),Earrings on chains with metal balls. 24 carat gold coating.,,Woman,Adult,,Woman,Ball earrings (P22/VIP/29AU),new,,,,,,,,g,,,,,active
3683,Choker with coins (C22/VIP/31AU),<p>Bismarck choker with coins</p>,Colibra,Apparel & Accessories > Jewelry > Necklaces,Necklaces,Necklaces,TRUE,Title,Choker with coins (C22/VIP/31AU),,,,,5904238840535,0.0,,100,deny,manual,78.12,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/3683/53138-Choker-z-monetkami-C22VIP31AU-3683-C22/VIP/31AU.jpg,1,Choker with coins (C22/VIP/31AU),FALSE,Choker with coins (C22/VIP/31AU),Bismarck choker with coins,,Woman,Adult,,Woman,Choker with coins (C22/VIP/31AU),new,,,,,,,https://drop.seltu.pl/images/colibra/3683/53138-Choker-z-monetkami-C22VIP31AU-3683-C22/VIP/31AU.jpg,g,,,,,active
3683,Choker with coins (C22/VIP/31AU),<p>Bismarck choker with coins</p>,Colibra,Apparel & Accessories > Jewelry > Necklaces,Necklaces,Necklaces,TRUE,Title,Choker with coins (C22/VIP/31AU),,,,,5904238840535,0.0,,100,deny,manual,78.12,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/3683/67988-Choker-z-monetkami-C22VIP31AU-3683-C22/VIP/31AU.jpg,2,Choker with coins (C22/VIP/31AU),FALSE,Choker with coins (C22/VIP/31AU),Bismarck choker with coins,,Woman,Adult,,Woman,Choker with coins (C22/VIP/31AU),new,,,,,,,https://drop.seltu.pl/images/colibra/3683/53138-Choker-z-monetkami-C22VIP31AU-3683-C22/VIP/31AU.jpg,g,,,,,active
3606,Chain for glasses (OK22 / WIO / 25AU),<p>Chain for glasses. Gold-plated chain.</p>,Colibra,Health & Beauty > Personal Care > Vision Care > Eyewear Accessories > Eyewear Straps & Chains,Chains for glasses,Chains for glasses,TRUE,Title,Chain for glasses (OK22 / WIO / 25AU),,,,,5900601311459,0.0,,100,deny,manual,20.59,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/3606/46350-Lancuszek-do-okularow-OK22WIO25AU-3606-OK22/WIO/25AU.jpg,1,Chain for glasses (OK22 / WIO / 25AU),FALSE,Chain for glasses (OK22 / WIO / 25AU),Chain for glasses. Gold-plated chain.,,Woman,Adult,,Woman,Chain for glasses (OK22 / WIO / 25AU),new,,,,,,,https://drop.seltu.pl/images/colibra/3606/46350-Lancuszek-do-okularow-OK22WIO25AU-3606-OK22/WIO/25AU.jpg,g,,,,,active
3606,Chain for glasses (OK22 / WIO / 25AU),<p>Chain for glasses. Gold-plated chain.</p>,Colibra,Health & Beauty > Personal Care > Vision Care > Eyewear Accessories > Eyewear Straps & Chains,Chains for glasses,Chains for glasses,TRUE,Title,Chain for glasses (OK22 / WIO / 25AU),,,,,5900601311459,0.0,,100,deny,manual,20.59,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/3606/62039-Lancuszek-do-okularow-OK22WIO25AU-3606-OK22/WIO/25AU.jpg,2,Chain for glasses (OK22 / WIO / 25AU),FALSE,Chain for glasses (OK22 / WIO / 25AU),Chain for glasses. Gold-plated chain.,,Woman,Adult,,Woman,Chain for glasses (OK22 / WIO / 25AU),new,,,,,,,https://drop.seltu.pl/images/colibra/3606/46350-Lancuszek-do-okularow-OK22WIO25AU-3606-OK22/WIO/25AU.jpg,g,,,,,active
3904,Collar with a hanging element (C22 / JES / 117Au),<p>Necklace made of wire covered with 24-carat gold. Choker-collar</p>,Colibra,Apparel & Accessories > Jewelry > Necklaces,Necklaces,Necklaces,TRUE,Title,Collar with a hanging element (C22 / JES / 117Au),,,,,5904238842553,0.0,,100,deny,manual,28.92,,TRUE,TRUE,,,1,Collar with a hanging element (C22 / JES / 117Au),FALSE,Collar with a hanging element (C22 / JES / 117Au),Necklace made of wire covered with 24-carat gold. Choker-collar,,Woman,Adult,,Woman,Collar with a hanging element (C22 / JES / 117Au),new,,,,,,,,g,,,,,active
3529,Bracelet with heart (B21/KOR/68/1AU),"<p>Bracelet made of white onyx on a chain with a total length of 20 cm on a toggle clasp. The part with the stones is 9 cm. A heart-shaped heart enameled in white and gold color, 1.8 cm wide.</p>",Colibra,Apparel & Accessories > Jewelry > Bracelets,Bracelets,Bracelets,TRUE,Title,Bracelet with heart (B21/KOR/68/1AU),,,,,5900601309111,0.0,,100,deny,manual,25.65,,TRUE,TRUE,,,1,Bracelet with heart (B21/KOR/68/1AU),FALSE,Bracelet with heart (B21/KOR/68/1AU),"Bracelet made of white onyx on a chain with a total length of 20 cm on a toggle clasp. The part with the stones is 9 cm. A heart-shaped heart enameled in white and gold color, 1.8 cm wide.",,Woman,Adult,,Woman,Bracelet with heart (B21/KOR/68/1AU),new,,,,,,,,g,,,,,active
1768,2 crosses and coin earrings (P15 / MON / 64AU),<p>Earrings are the perfect gift idea and complement any styling. Length of earrings 9.7 cm. Coin diameter 2.7 cm. Gold-plated earrings.</p>,Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,2 crosses and coin earrings (P15 / MON / 64AU),,,,,5900601288584,22.0,,100,deny,manual,18.63,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/1768/61014-Kolczyki-2-krzyze-i-moneta-P15MON64AU-1768-P15/MON/64AU.jpg,1,2 crosses and coin earrings (P15 / MON / 64AU),FALSE,2 crosses and coin earrings (P15 / MON / 64AU),Earrings are the perfect gift idea and complement any styling. Length of earrings 9.7 cm. Coin diameter 2.7 cm. Gold-plated earrings.,,Woman,Adult,,Woman,2 crosses and coin earrings (P15 / MON / 64AU),new,,,,,,,https://drop.seltu.pl/images/colibra/1768/61014-Kolczyki-2-krzyze-i-moneta-P15MON64AU-1768-P15/MON/64AU.jpg,g,,,,,active
3831,Dragonfly earrings with enamel from the Mystical Moments collection (P22/WAŻ/21AU/B),<p>Enamel dragonflies earrings with crystals on a chain. Earring length 9 cm.</p>,Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Dragonfly earrings with enamel from the Mystical Moments collection (P22/WAŻ/21AU/B),,,,,5904238841495,0.0,,100,deny,manual,34.9,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/3831/69384-Kolczyki-wazki-z-emalia-z-kolekcji-Mystical-Moments-P22WAZ21AUB-3831-P22/WAŻ/21AU/B.png,1,Dragonfly earrings with enamel from the Mystical Moments collection (P22/WAŻ/21AU/B),FALSE,Dragonfly earrings with enamel from the Mystical Moments collection (P22/WAŻ/21AU/B),Enamel dragonflies earrings with crystals on a chain. Earring length 9 cm.,,Woman,Adult,,Woman,Dragonfly earrings with enamel from the Mystical Moments collection (P22/WAŻ/21AU/B),new,,,,,,,https://drop.seltu.pl/images/colibra/3831/69384-Kolczyki-wazki-z-emalia-z-kolekcji-Mystical-Moments-P22WAZ21AUB-3831-P22/WAŻ/21AU/B.png,g,,,,,active
3831,Dragonfly earrings with enamel from the Mystical Moments collection (P22/WAŻ/21AU/B),<p>Enamel dragonflies earrings with crystals on a chain. Earring length 9 cm.</p>,Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Dragonfly earrings with enamel from the Mystical Moments collection (P22/WAŻ/21AU/B),,,,,5904238841495,0.0,,100,deny,manual,34.9,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/3831/69389-Kolczyki-wazki-z-emalia-z-kolekcji-Mystical-Moments-P22WAZ21AUB-3831-P22/WAŻ/21AU/B.png,2,Dragonfly earrings with enamel from the Mystical Moments collection (P22/WAŻ/21AU/B),FALSE,Dragonfly earrings with enamel from the Mystical Moments collection (P22/WAŻ/21AU/B),Enamel dragonflies earrings with crystals on a chain. Earring length 9 cm.,,Woman,Adult,,Woman,Dragonfly earrings with enamel from the Mystical Moments collection (P22/WAŻ/21AU/B),new,,,,,,,https://drop.seltu.pl/images/colibra/3831/69384-Kolczyki-wazki-z-emalia-z-kolekcji-Mystical-Moments-P22WAZ21AUB-3831-P22/WAŻ/21AU/B.png,g,,,,,active
3322,Large pyramid pendant (A21 / JES / 44AU),<p>Large pyramid pendant</p>,Colibra,Apparel & Accessories > Jewelry > Charms & Pendants,Pendants,Pendants,TRUE,Title,Large pyramid pendant (A21 / JES / 44AU),,,,,5900601303003,0.0,,100,deny,manual,23.52,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/3322/61647-Zawieszka-duza-piramida-A21JES44AU-3322-A21/JES/44AU.jpg,1,Large pyramid pendant (A21 / JES / 44AU),FALSE,Large pyramid pendant (A21 / JES / 44AU),Large pyramid pendant,,Woman,Adult,,Woman,Large pyramid pendant (A21 / JES / 44AU),new,,,,,,,https://drop.seltu.pl/images/colibra/3322/61647-Zawieszka-duza-piramida-A21JES44AU-3322-A21/JES/44AU.jpg,g,,,,,active
3895,Layered necklace with circles (C22 / LAT / 64AU),"<p>Layered necklace with two circles, 3 cm in diameter, Greek pattern. Length 48cm + 23.0cm adjustment.</p>",Colibra,Apparel & Accessories > Jewelry > Necklaces,Necklaces,Necklaces,TRUE,Title,Layered necklace with circles (C22 / LAT / 64AU),,,,,5904238842522,0.0,,100,deny,manual,32.35,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/3895/54962-Naszyjnik-warstwowy-z-okregami-C22LAT64AU-3895-C22/LAT/64AU.jpg,1,Layered necklace with circles (C22 / LAT / 64AU),FALSE,Layered necklace with circles (C22 / LAT / 64AU),"Layered necklace with two circles, 3 cm in diameter, Greek pattern. Length 48cm + 23.0cm adjustment.",,Woman,Adult,,Woman,Layered necklace with circles (C22 / LAT / 64AU),new,,,,,,,https://drop.seltu.pl/images/colibra/3895/54962-Naszyjnik-warstwowy-z-okregami-C22LAT64AU-3895-C22/LAT/64AU.jpg,g,,,,,active
3895,Layered necklace with circles (C22 / LAT / 64AU),"<p>Layered necklace with two circles, 3 cm in diameter, Greek pattern. Length 48cm + 23.0cm adjustment.</p>",Colibra,Apparel & Accessories > Jewelry > Necklaces,Necklaces,Necklaces,TRUE,Title,Layered necklace with circles (C22 / LAT / 64AU),,,,,5904238842522,0.0,,100,deny,manual,32.35,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/3895/62223-Naszyjnik-warstwowy-z-okregami-C22LAT64AU-3895-C22/LAT/64AU.jpg,2,Layered necklace with circles (C22 / LAT / 64AU),FALSE,Layered necklace with circles (C22 / LAT / 64AU),"Layered necklace with two circles, 3 cm in diameter, Greek pattern. Length 48cm + 23.0cm adjustment.",,Woman,Adult,,Woman,Layered necklace with circles (C22 / LAT / 64AU),new,,,,,,,https://drop.seltu.pl/images/colibra/3895/54962-Naszyjnik-warstwowy-z-okregami-C22LAT64AU-3895-C22/LAT/64AU.jpg,g,,,,,active
2906,Dragonfly clips on a chain from the Mystical Moments collection (E15/WAŻ/10AU),<p>The total length of the clip is 7.5 cm and the width of the dragonfly is 4.7 cm. Gold-plated clips. Perfect as a gift or as a styling supplement.</p>,Colibra,"Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Pins, Claws & Clips",Clips,Clips,TRUE,Title,Dragonfly clips on a chain from the Mystical Moments collection (E15/WAŻ/10AU),,,,,5900601298316,13.0,,100,deny,manual,31.86,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/2906/61536-Klipsy-wazki-na-lancuszku-z-kolekcji-Mystical-Moments-E15WAZ10AU-2906-E15/WAŻ/10AU.jpg,1,Dragonfly clips on a chain from the Mystical Moments collection (E15/WAŻ/10AU),FALSE,Dragonfly clips on a chain from the Mystical Moments collection (E15/WAŻ/10AU),The total length of the clip is 7.5 cm and the width of the dragonfly is 4.7 cm. Gold-plated clips. Perfect as a gift or as a styling supplement.,,Woman,Adult,,Woman,Dragonfly clips on a chain from the Mystical Moments collection (E15/WAŻ/10AU),new,,,,,,,https://drop.seltu.pl/images/colibra/2906/61536-Klipsy-wazki-na-lancuszku-z-kolekcji-Mystical-Moments-E15WAZ10AU-2906-E15/WAŻ/10AU.jpg,g,,,,,active
2582,Black fly ring (R21/WIO/48AU-280),<p>Ring from the Spring 2021 collection. Bow tie size 3cm x 2cm with black crystal. Ring band 4mm wide. Gold-plated ring.</p>,Colibra,Apparel & Accessories > Jewelry > Rings,Rings,Rings,TRUE,Title,Black fly ring (R21/WIO/48AU-280),,,,,5900601295049,0.0,,100,deny,manual,15.68,,TRUE,TRUE,,,1,Black fly ring (R21/WIO/48AU-280),FALSE,Black fly ring (R21/WIO/48AU-280),Ring from the Spring 2021 collection. Bow tie size 3cm x 2cm with black crystal. Ring band 4mm wide. Gold-plated ring.,,Woman,Adult,,Woman,Black fly ring (R21/WIO/48AU-280),new,,,,,,,,g,,,,,active
2083,Bracelet green fly coin (B21/WIO/47AG-205),"<p>Bracelet from the Spring 2021 collection, 19cm long + 4cm extension. One fly pendant 3cm x 2cm with a green crystal and 2 coins with a diameter of 1.5cm. Silver plated bracelet.</p>",Colibra,Apparel & Accessories > Jewelry > Bracelets,Bracelets,Bracelets,TRUE,Title,Bracelet green fly coin (B21/WIO/47AG-205),,,,,5900601291348,0.0,,100,deny,manual,21.08,,TRUE,TRUE,,,1,Bracelet green fly coin (B21/WIO/47AG-205),FALSE,Bracelet green fly coin (B21/WIO/47AG-205),"Bracelet from the Spring 2021 collection, 19cm long + 4cm extension. One fly pendant 3cm x 2cm with a green crystal and 2 coins with a diameter of 1.5cm. Silver plated bracelet.",,Woman,Adult,,Woman,Bracelet green fly coin (B21/WIO/47AG-205),new,,,,,,,,g,,,,,active
1919,Earrings with XXL hearts (P15 / TGU / 91AG),<p>Earrings are the perfect gift idea and complement any styling. Length of earrings 7 cm. The size of the hearts is 5cm x 4cm. Silver-plated earrings.</p>,Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Earrings with XXL hearts (P15 / TGU / 91AG),,,,,5900601289604,38.0,,100,deny,manual,19.61,,TRUE,TRUE,,,1,Earrings with XXL hearts (P15 / TGU / 91AG),FALSE,Earrings with XXL hearts (P15 / TGU / 91AG),Earrings are the perfect gift idea and complement any styling. Length of earrings 7 cm. The size of the hearts is 5cm x 4cm. Silver-plated earrings.,,Woman,Adult,,Woman,Earrings with XXL hearts (P15 / TGU / 91AG),new,,,,,,,,g,,,,,active
3837,RB necklace (C22 / LAT / 67AU),<p>Necklace with letters RB. Chain length 45.0cm + 10.0 adjustment. The length of the pendant is 8.0cm. Chain thickness 0.7cm. The letter 1.6x2.4cm</p>,Colibra,Apparel & Accessories > Jewelry > Necklaces,Necklaces,Necklaces,TRUE,Title,RB necklace (C22 / LAT / 67AU),,,,,5904238841334,0.0,,100,deny,manual,31.89,,TRUE,TRUE,,,1,RB necklace (C22 / LAT / 67AU),FALSE,RB necklace (C22 / LAT / 67AU),Necklace with letters RB. Chain length 45.0cm + 10.0 adjustment. The length of the pendant is 8.0cm. Chain thickness 0.7cm. The letter 1.6x2.4cm,,Woman,Adult,,Woman,RB necklace (C22 / LAT / 67AU),new,,,,,,,,g,,,,,active
1752,Bracelet with cross and coins (B15 / TGU / 102AU),"<p>Bracelet with a cross and coins. Gold-plated bracelet. Length 18cm + 6cm, width 0.6cm.</p>",Colibra,Apparel & Accessories > Jewelry > Bracelets,Bracelets,Bracelets,TRUE,Title,Bracelet with cross and coins (B15 / TGU / 102AU),,,,,5900601287105,20.0,,100,deny,manual,21.57,,TRUE,TRUE,,,1,Bracelet with cross and coins (B15 / TGU / 102AU),FALSE,Bracelet with cross and coins (B15 / TGU / 102AU),"Bracelet with a cross and coins. Gold-plated bracelet. Length 18cm + 6cm, width 0.6cm.",,Woman,Adult,,Woman,Bracelet with cross and coins (B15 / TGU / 102AU),new,,,,,,,,g,,,,,active
3849,Chain with a cosmos pendant (C22 / JES / 99AU),"<p>A chain with a cosmos pendant with colorful stars. Length 42.0cm + 8.0cm adjustable. chain thickness 0.1cm, pendant diameter 3.0cm.</p>",Colibra,Apparel & Accessories > Jewelry > Necklaces,Necklaces,Necklaces,TRUE,Title,Chain with a cosmos pendant (C22 / JES / 99AU),,,,,5904238842225,0.0,,100,deny,manual,22.55,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/3849/54574-Lancuszek-z-zawieszka-kosmos-C22JES99AU-3849-C22/JES/99AU.jpg,1,Chain with a cosmos pendant (C22 / JES / 99AU),FALSE,Chain with a cosmos pendant (C22 / JES / 99AU),"A chain with a cosmos pendant with colorful stars. Length 42.0cm + 8.0cm adjustable. chain thickness 0.1cm, pendant diameter 3.0cm.",,Woman,Adult,,Woman,Chain with a cosmos pendant (C22 / JES / 99AU),new,,,,,,,https://drop.seltu.pl/images/colibra/3849/54574-Lancuszek-z-zawieszka-kosmos-C22JES99AU-3849-C22/JES/99AU.jpg,g,,,,,active
3849,Chain with a cosmos pendant (C22 / JES / 99AU),"<p>A chain with a cosmos pendant with colorful stars. Length 42.0cm + 8.0cm adjustable. chain thickness 0.1cm, pendant diameter 3.0cm.</p>",Colibra,Apparel & Accessories > Jewelry > Necklaces,Necklaces,Necklaces,TRUE,Title,Chain with a cosmos pendant (C22 / JES / 99AU),,,,,5904238842225,0.0,,100,deny,manual,22.55,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/3849/54587-Lancuszek-z-zawieszka-kosmos-C22JES99AU-3849-C22/JES/99AU.jpg,2,Chain with a cosmos pendant (C22 / JES / 99AU),FALSE,Chain with a cosmos pendant (C22 / JES / 99AU),"A chain with a cosmos pendant with colorful stars. Length 42.0cm + 8.0cm adjustable. chain thickness 0.1cm, pendant diameter 3.0cm.",,Woman,Adult,,Woman,Chain with a cosmos pendant (C22 / JES / 99AU),new,,,,,,,https://drop.seltu.pl/images/colibra/3849/54574-Lancuszek-z-zawieszka-kosmos-C22JES99AU-3849-C22/JES/99AU.jpg,g,,,,,active
1750,Chain with a cross from the Heavenly collection (C15/ROZ/23AU),"<p>An unusual necklace connected with several chains, with an impressive cross in the middle. Necklace length 44 + 5 cm, width 2.2 cm, thickness 0.2 cm Pendant dimensions 6.8 x 3.2 cm, thickness 2.2 cm</p>",Colibra,Apparel & Accessories > Jewelry > Necklaces,Necklaces,Necklaces,TRUE,Title,Chain with a cross from the Heavenly collection (C15/ROZ/23AU),,,,,5900601287044,52.0,,100,deny,manual,37.74,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/1750/60998-Lancuch-z-krzyzem-z-kolekcji-Heavenly-C15ROZ23AU-1750-C15/ROZ/23AU.jpg,1,Chain with a cross from the Heavenly collection (C15/ROZ/23AU),FALSE,Chain with a cross from the Heavenly collection (C15/ROZ/23AU),"An unusual necklace connected with several chains, with an impressive cross in the middle. Necklace length 44 + 5 cm, width 2.2 cm, thickness 0.2 cm Pendant dimensions 6.8 x 3.2 cm, thickness 2.2 cm",,Woman,Adult,,Woman,Chain with a cross from the Heavenly collection (C15/ROZ/23AU),new,,,,,,,https://drop.seltu.pl/images/colibra/1750/60998-Lancuch-z-krzyzem-z-kolekcji-Heavenly-C15ROZ23AU-1750-C15/ROZ/23AU.jpg,g,,,,,active
2858,Foot bracelet with stars (B21 / TEN / NOG / 02AU),"<p>The bracelet is a great gift idea and the perfect complement to any styling. The length of the bracelet is 22cm + 5cm extension. Three chains with star-shaped pendants and plates with the Colibra logo, balls and crystals.</p>",Colibra,Apparel & Accessories > Jewelry > Anklets,Anklets,Anklets,TRUE,Title,Foot bracelet with stars (B21 / TEN / NOG / 02AU),,,,,5900601297982,0.0,,100,deny,manual,26.46,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/2858/70958-Bransoletka-na-noge-z-gwiazdami-B21TENNOG02AU-2858-B21/TEN/NOG/02AU.jpg,1,Foot bracelet with stars (B21 / TEN / NOG / 02AU),FALSE,Foot bracelet with stars (B21 / TEN / NOG / 02AU),"The bracelet is a great gift idea and the perfect complement to any styling. The length of the bracelet is 22cm + 5cm extension. Three chains with star-shaped pendants and plates with the Colibra logo, balls and crystals.",,Woman,Adult,,Woman,Foot bracelet with stars (B21 / TEN / NOG / 02AU),new,,,,,,,https://drop.seltu.pl/images/colibra/2858/70958-Bransoletka-na-noge-z-gwiazdami-B21TENNOG02AU-2858-B21/TEN/NOG/02AU.jpg,g,,,,,active
1756,Necklace with two coins (C15 / MON / 60AU),<p>The necklace is a perfect gift idea and a perfect addition to many styles. The length of the necklace is 42cm. The diameter of the larger coin is 4.7 cm. The diameter of the smaller coin is 3.2 cm. Gold-plated necklace.</p>,Colibra,Apparel & Accessories > Jewelry > Necklaces,Necklaces,Necklaces,TRUE,Title,Necklace with two coins (C15 / MON / 60AU),,,,,5900601288690,94.0,,100,deny,manual,33.82,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/1756/61004-Naszyjnik-z-dwoma-monetami-C15MON60AU-1756-C15/MON/60AU.jpg,1,Necklace with two coins (C15 / MON / 60AU),FALSE,Necklace with two coins (C15 / MON / 60AU),The necklace is a perfect gift idea and a perfect addition to many styles. The length of the necklace is 42cm. The diameter of the larger coin is 4.7 cm. The diameter of the smaller coin is 3.2 cm. Gold-plated necklace.,,Woman,Adult,,Woman,Necklace with two coins (C15 / MON / 60AU),new,,,,,,,https://drop.seltu.pl/images/colibra/1756/61004-Naszyjnik-z-dwoma-monetami-C15MON60AU-1756-C15/MON/60AU.jpg,g,,,,,active
1778,Hanging earrings with hearts (P15 / SQU / 16AU),<p>Earrings are a great gift idea and the perfect complement to any styling. The length of the earring is 9 cm. Gold-plated earrings.</p>,Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Hanging earrings with hearts (P15 / SQU / 16AU),,,,,5900601284609,0.0,,100,deny,manual,19.12,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/1778/69231-Kolczyki-wiszace-z-sercami-P15SQU16AU-1778-P15/SQU/16AU.jpg,1,Hanging earrings with hearts (P15 / SQU / 16AU),FALSE,Hanging earrings with hearts (P15 / SQU / 16AU),Earrings are a great gift idea and the perfect complement to any styling. The length of the earring is 9 cm. Gold-plated earrings.,,Woman,Adult,,Woman,Hanging earrings with hearts (P15 / SQU / 16AU),new,,,,,,,https://drop.seltu.pl/images/colibra/1778/69231-Kolczyki-wiszace-z-sercami-P15SQU16AU-1778-P15/SQU/16AU.jpg,g,,,,,active
